subset,config,min_sample,k,cap,n_cases,n_moved,stat,mae,bias,rel_mae_vs_no_adjustment
prod_applied,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,12180,12180,POOLED,,,0.9995725740723971
prod_applied,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,12180,12180,PTS,5.554253975423663,-0.9470117772132355,0.9984993510905036
prod_applied,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,12180,12180,AST,1.6750126863393844,-0.2639807714124223,0.9989623675303333
prod_applied,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,12180,12180,REB,2.066901663739146,-0.19056899743279376,0.999253405603803
prod_applied,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,12180,12180,STL,0.8109589442590391,-0.02515120913237227,0.9999289162388648
prod_applied,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,12180,12180,BLK,0.5898042595370795,-0.010286797357126223,1.0002908704680615
prod_applied,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,12180,12180,FG3M,1.1091407748156592,-0.08677466927297821,1.0001140008703246
prod_applied,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,12180,12180,TOV,1.0694789065758603,-0.05450485563006829,0.999548176560865
prod_applied,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,12180,12180,FG3A,1.7886697393558253,-0.242572748257782,0.9994614629425471
prod_applied,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,12180,12180,OREB,0.9100025165993938,-0.027404241160792094,1.0000946153462718
prod_applied,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,12180,12180,POOLED,,,0.9995725740723971
prod_applied,m5_k0_capnone,5.0,0.0,none,12180,10599,PTS,5.677065618371811,-0.01851632325462962,1.0205774458864354
prod_applied,m5_k0_capnone,5.0,0.0,none,12180,10599,AST,1.7061431475587692,-0.07191466370569438,1.0175282921323676
prod_applied,m5_k0_capnone,5.0,0.0,none,12180,10599,REB,2.1205909976700092,0.003678597656050239,1.0252097685581782
prod_applied,m5_k0_capnone,5.0,0.0,none,12180,10599,STL,0.8352074350352132,-0.0039454788161726526,1.0298277998678034
prod_applied,m5_k0_capnone,5.0,0.0,none,12180,10599,BLK,0.5991280536209486,0.0004784353634219602,1.0161037540636098
prod_applied,m5_k0_capnone,5.0,0.0,none,12180,10599,FG3M,1.144738091863116,0.00027684256658712934,1.0322121582737422
prod_applied,m5_k0_capnone,5.0,0.0,none,12180,10599,TOV,1.0965351014000457,0.016635800858760815,1.024835229942569
prod_applied,m5_k0_capnone,5.0,0.0,none,12180,10599,FG3A,1.844165067830468,0.03318695761367573,1.0304707884559978
prod_applied,m5_k0_capnone,5.0,0.0,none,12180,10599,OREB,0.9367382587250255,0.015523309908966144,1.029477250283425
prod_applied,m5_k0_capnone,5.0,0.0,none,12180,10599,POOLED,,,1.025138054162681
prod_applied,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,12180,10599,PTS,5.659734099129525,-0.04881086788075694,1.0174617239922967
prod_applied,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,12180,10599,AST,1.6999450170770292,-0.08482878868670393,1.0138317833531818
prod_applied,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,12180,10599,REB,2.1141956521990055,-0.0025694324049403334,1.0221179084788978
prod_applied,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,12180,10599,STL,0.8255398846297094,-0.003051906183834764,1.0179075130664874
prod_applied,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,12180,10599,BLK,0.5965614569869768,0.0010308723171289344,1.0117508808185927
prod_applied,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,12180,10599,FG3M,1.136412071810475,-0.00674117896231991,1.0247045727487603
prod_applied,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,12180,10599,TOV,1.0888371816193174,0.012801756462637225,1.0176406591727964
prod_applied,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,12180,10599,FG3A,1.8390775280757392,0.028110516144476135,1.027628005456901
prod_applied,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,12180,10599,OREB,0.9291129574790049,0.013250355239203848,1.0210970287154273
prod_applied,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,12180,10599,POOLED,,,1.0193488973114824
prod_applied,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,12180,10599,PTS,5.621326385319765,-0.1383284803928494,1.0105570924278047
prod_applied,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,12180,10599,AST,1.6885437840611628,-0.11481442564748968,1.0070321914341585
prod_applied,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,12180,10599,REB,2.1007785657709905,-0.02409356639321444,1.015631354453768
prod_applied,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,12180,10599,STL,0.8196353823269865,-0.006891982318336351,1.0106271413161199
prod_applied,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,12180,10599,BLK,0.5943184468780841,-0.00040305707650975406,1.0079468009090073
prod_applied,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,12180,10599,FG3M,1.1283273965297107,-0.018914242938807502,1.0174146081884667
prod_applied,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,12180,10599,TOV,1.081189385770791,0.004569532459370267,1.0104929348482663
prod_applied,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,12180,10599,FG3A,1.8275916681175173,0.005387903684120201,1.021210009924013
prod_applied,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,12180,10599,OREB,0.9219034477428408,0.006865460890002451,1.0131737628618689
prod_applied,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,12180,10599,POOLED,,,1.0126762107070526
prod_applied,m5_k3_capnone,5.0,3.0,none,12180,10599,PTS,5.599458714989427,-0.19358166068704052,1.0066258975758375
prod_applied,m5_k3_capnone,5.0,3.0,none,12180,10599,AST,1.6875806735348455,-0.10698850530314379,1.0064578010552618
prod_applied,m5_k3_capnone,5.0,3.0,none,12180,10599,REB,2.0936131282378057,-0.03310940769791646,1.0121671897171045
prod_applied,m5_k3_capnone,5.0,3.0,none,12180,10599,STL,0.8256483247712777,-0.008027232146603683,1.018041221972472
prod_applied,m5_k3_capnone,5.0,3.0,none,12180,10599,BLK,0.5958694017749893,-0.0016874774835026938,1.0105771753066075
prod_applied,m5_k3_capnone,5.0,3.0,none,12180,10599,FG3M,1.1323272951335464,-0.015525154533865547,1.0210213231218552
prod_applied,m5_k3_capnone,5.0,3.0,none,12180,10599,TOV,1.0846967565907435,0.004833770893483839,1.0137709668749386
prod_applied,m5_k3_capnone,5.0,3.0,none,12180,10599,FG3A,1.8187982566830474,-0.018399354535239974,1.0162964835959407
prod_applied,m5_k3_capnone,5.0,3.0,none,12180,10599,OREB,0.9269780633091033,0.007920449945132225,1.0187507756834782
prod_applied,m5_k3_capnone,5.0,3.0,none,12180,10599,POOLED,,,1.0137454261003886
prod_applied,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,12180,10599,PTS,5.596305836115157,-0.20190129990758363,1.0060590982317752
prod_applied,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,12180,10599,AST,1.6871512532156407,-0.11110480711853883,1.0062016986733295
prod_applied,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,12180,10599,REB,2.0927703627196927,-0.03392445026647533,1.0117597507330087
prod_applied,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,12180,10599,STL,0.8226014441653189,-0.00697784887079145,1.0142843560499815
prod_applied,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,12180,10599,BLK,0.5953367733795197,-0.0009785722126773595,1.0096738530387108
prod_applied,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,12180,10599,FG3M,1.1299108617097613,-0.01805172950110494,1.0188424212600062
prod_applied,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,12180,10599,TOV,1.0828768234202977,0.0028066224683012918,1.0120700348875973
prod_applied,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,12180,10599,FG3A,1.8178698557434152,-0.019507197262528593,1.0157777176432856
prod_applied,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,12180,10599,OREB,0.9249536693469946,0.007108980426646278,1.0165259626044878
prod_applied,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,12180,10599,POOLED,,,1.012354988124687
prod_applied,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,12180,10599,PTS,5.584272810166548,-0.2453302814813884,1.0038958970791985
prod_applied,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,12180,10599,AST,1.6832705424921162,-0.12856593816894796,1.0038872780103165
prod_applied,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,12180,10599,REB,2.088105296339253,-0.04598711478966694,1.009504402280877
prod_applied,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,12180,10599,STL,0.8185512679536205,-0.009088348668260809,1.0092904061853059
prod_applied,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,12180,10599,BLK,0.5938307369347677,-0.0016147559797815704,1.0071196590295661
prod_applied,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,12180,10599,FG3M,1.1251114476287272,-0.025694844894268373,1.0145147819491043
prod_applied,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,12180,10599,TOV,1.078807200368371,-0.001786101885771631,1.008266514990354
prod_applied,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,12180,10599,FG3A,1.8147811781867775,-0.028489088751404962,1.014051846107925
prod_applied,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,12180,10599,OREB,0.9203396408242164,0.0034259819917217727,1.0114551358798227
prod_applied,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,12180,10599,POOLED,,,1.0091095468347189
prod_applied,m5_k5_capnone,5.0,5.0,none,12180,10599,PTS,5.574534081446344,-0.2754184468550788,1.0021451463302053
prod_applied,m5_k5_capnone,5.0,5.0,none,12180,10599,AST,1.682047972073697,-0.12302770359299679,1.0031581481060377
prod_applied,m5_k5_capnone,5.0,5.0,none,12180,10599,REB,2.0845193842461893,-0.05070233436359436,1.0077707760837278
prod_applied,m5_k5_capnone,5.0,5.0,none,12180,10599,STL,0.8223358162716403,-0.009891118799860358,1.0139568314400995
prod_applied,m5_k5_capnone,5.0,5.0,none,12180,10599,BLK,0.5948023533534328,-0.002574018438877417,1.0087674922173941
prod_applied,m5_k5_capnone,5.0,5.0,none,12180,10599,FG3M,1.127700720510797,-0.022796912561743023,1.0168495334254102
prod_applied,m5_k5_capnone,5.0,5.0,none,12180,10599,TOV,1.0808877735948528,-0.0008276395098175546,1.0102110443886845
prod_applied,m5_k5_capnone,5.0,5.0,none,12180,10599,FG3A,1.8103053923131853,-0.042760757329609315,1.0115508950387528
prod_applied,m5_k5_capnone,5.0,5.0,none,12180,10599,OREB,0.9234939228840223,0.0044471272839483105,1.0149216982747091
prod_applied,m5_k5_capnone,5.0,5.0,none,12180,10599,POOLED,,,1.0099257294783357
prod_applied,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,12180,10599,PTS,5.573258301075562,-0.2792808864130635,1.001915796740144
prod_applied,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,12180,10599,AST,1.682104135270223,-0.1248606841535823,1.0031916433268366
prod_applied,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,12180,10599,REB,2.0842660204953662,-0.05101783118677733,1.0076482861775518
prod_applied,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,12180,10599,STL,0.8208579618445555,-0.009123899214953754,1.0121346067934696
prod_applied,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,12180,10599,BLK,0.5946656257324052,-0.0019274336635218454,1.0085356061486803
prod_applied,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,12180,10599,FG3M,1.1265955205778477,-0.02410471816033803,1.015852972887919
prod_applied,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,12180,10599,TOV,1.0799996714104216,-0.0022588509815706006,1.0093810131336596
prod_applied,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,12180,10599,FG3A,1.8097537603264227,-0.04323727231870073,1.0112426576373117
prod_applied,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,12180,10599,OREB,0.9226448830073942,0.003947591225033699,1.0139886017245994
prod_applied,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,12180,10599,POOLED,,,1.0093212427300193
prod_applied,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,12180,10599,PTS,5.56735448097525,-0.3076587601817274,1.0008544551873089
prod_applied,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,12180,10599,AST,1.6806709112721552,-0.13736925721358675,1.0023368815390676
prod_applied,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,12180,10599,REB,2.0818840575519797,-0.05835612436589202,1.0064967149030406
prod_applied,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,12180,10599,STL,0.8179404257663154,-0.010483655690187764,1.0085372253113924
prod_applied,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,12180,10599,BLK,0.5935227966316949,-0.002293007248670045,1.0065974012316068
prod_applied,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,12180,10599,FG3M,1.123313748974593,-0.029681753680084192,1.0128937942132201
prod_applied,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,12180,10599,TOV,1.0775040765465083,-0.005510549091330181,1.007048599394294
prod_applied,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,12180,10599,FG3A,1.8082815349689516,-0.047980953765985254,1.0104200169467563
prod_applied,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,12180,10599,OREB,0.9194301733423909,0.0013261389637697467,1.0104556292687805
prod_applied,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,12180,10599,POOLED,,,1.0072934131106073
prod_applied,m5_k10_capnone,5.0,10.0,none,12180,10599,PTS,5.5434841968135276,-0.4199779154651931,0.9965632464396916
prod_applied,m5_k10_capnone,5.0,10.0,none,12180,10599,AST,1.675557444620859,-0.15175857597912096,0.9992872564264186
prod_applied,m5_k10_capnone,5.0,10.0,none,12180,10599,REB,2.072786398211832,-0.08204312837712688,1.0020984083758595
prod_applied,m5_k10_capnone,5.0,10.0,none,12180,10599,STL,0.817967261845237,-0.013202756157015752,1.0085703147439735
prod_applied,m5_k10_capnone,5.0,10.0,none,12180,10599,BLK,0.5932747702928418,-0.004060222988886508,1.0061767557744425
prod_applied,m5_k10_capnone,5.0,10.0,none,12180,10599,FG3M,1.121045262717796,-0.03560229217601918,1.0108482965471717
prod_applied,m5_k10_capnone,5.0,10.0,none,12180,10599,TOV,1.0758137840766204,-0.010918240082773567,1.0054688312046245
prod_applied,m5_k10_capnone,5.0,10.0,none,12180,10599,FG3A,1.7992054468391296,-0.08583630372913652,1.0053485383386962
prod_applied,m5_k10_capnone,5.0,10.0,none,12180,10599,OREB,0.9186352802003576,-0.0019593549183927754,1.009582040090045
prod_applied,m5_k10_capnone,5.0,10.0,none,12180,10599,POOLED,,,1.004882631993436
prod_applied,m5_k10_cap0.75-1.35,5.0,10.0,0.75-1.35,12180,10599,PTS,5.543292449529147,-0.42069336884399217,0.996528775646697
prod_applied,m5_k10_cap0.75-1.35,5.0,10.0,0.75-1.35,12180,10599,AST,1.6755424837683892,-0.1518583426398357,0.9992783339097562
prod_applied,m5_k10_cap0.75-1.35,5.0,10.0,0.75-1.35,12180,10599,REB,2.072794120351746,-0.08203964748324674,1.0021021416810005
prod_applied,m5_k10_cap0.75-1.35,5.0,10.0,0.75-1.35,12180,10599,STL,0.8177572925764756,-0.012950978380103553,1.0083114183536661
prod_applied,m5_k10_cap0.75-1.35,5.0,10.0,0.75-1.35,12180,10599,BLK,0.5934039585771168,-0.003584487817903956,1.006395855347296
prod_applied,m5_k10_cap0.75-1.35,5.0,10.0,0.75-1.35,12180,10599,FG3M,1.1208931881961728,-0.03587266225137091,1.0107111707091314
prod_applied,m5_k10_cap0.75-1.35,5.0,10.0,0.75-1.35,12180,10599,TOV,1.075619295682883,-0.011552673938400648,1.0052870599531045
prod_applied,m5_k10_cap0.75-1.35,5.0,10.0,0.75-1.35,12180,10599,FG3A,1.7990022277242692,-0.08597622811484994,1.005234984858494
prod_applied,m5_k10_cap0.75-1.35,5.0,10.0,0.75-1.35,12180,10599,OREB,0.9184962622919849,-0.002160740121515312,1.0094292591261862
prod_applied,m5_k10_cap0.75-1.35,5.0,10.0,0.75-1.35,12180,10599,POOLED,,,1.0048087777317036
prod_applied,m5_k10_cap0.85-1.20,5.0,10.0,0.85-1.20,12180,10599,PTS,5.542303353836711,-0.4300021820124277,0.9963509639349108
prod_applied,m5_k10_cap0.85-1.20,5.0,10.0,0.85-1.20,12180,10599,AST,1.675559911841585,-0.15777680867867142,0.9992887278544726
prod_applied,m5_k10_cap0.85-1.20,5.0,10.0,0.85-1.20,12180,10599,REB,2.0723979744861634,-0.08368272186001825,1.0019106230847152
prod_applied,m5_k10_cap0.85-1.20,5.0,10.0,0.85-1.20,12180,10599,STL,0.8164681007535879,-0.013295164753108246,1.006721818545427
prod_applied,m5_k10_cap0.85-1.20,5.0,10.0,0.85-1.20,12180,10599,BLK,0.5928341319151644,-0.0036931232025021895,1.0054294459013087
prod_applied,m5_k10_cap0.85-1.20,5.0,10.0,0.85-1.20,12180,10599,FG3M,1.119708002569305,-0.038512851184540564,1.0096424869442073
prod_applied,m5_k10_cap0.85-1.20,5.0,10.0,0.85-1.20,12180,10599,TOV,1.0746975748614493,-0.013455037478478302,1.0044256083052998
prod_applied,m5_k10_cap0.85-1.20,5.0,10.0,0.85-1.20,12180,10599,FG3A,1.7986814027792914,-0.08733220714956332,1.0050557163430154
prod_applied,m5_k10_cap0.85-1.20,5.0,10.0,0.85-1.20,12180,10599,OREB,0.917240120146446,-0.0033442144968286744,1.0080487563550975
prod_applied,m5_k10_cap0.85-1.20,5.0,10.0,0.85-1.20,12180,10599,POOLED,,,1.0040971274742727
prod_applied,m5_k20_capnone,5.0,20.0,none,12180,10599,PTS,5.52891056674097,-0.583243127457754,0.9939433158000649
prod_applied,m5_k20_capnone,5.0,20.0,none,12180,10599,AST,1.671859038745829,-0.18553354752297405,0.9970815607208641
prod_applied,m5_k20_capnone,5.0,20.0,none,12180,10599,REB,2.0654492957666095,-0.11729890166175945,0.9985512514238497
prod_applied,m5_k20_capnone,5.0,20.0,none,12180,10599,STL,0.8145215646526479,-0.01690285261460777,1.0043216998370612
prod_applied,m5_k20_capnone,5.0,20.0,none,12180,10599,BLK,0.5919212398487301,-0.005678905458552038,1.0038812075069408
prod_applied,m5_k20_capnone,5.0,20.0,none,12180,10599,FG3M,1.1153628055969476,-0.05065226132187864,1.0057244159226852
prod_applied,m5_k20_capnone,5.0,20.0,none,12180,10599,TOV,1.0719269127455524,-0.02304805521404038,1.0018361133196738
prod_applied,m5_k20_capnone,5.0,20.0,none,12180,10599,FG3A,1.7909235797564869,-0.13505412504127012,1.0007208494992268
prod_applied,m5_k20_capnone,5.0,20.0,none,12180,10599,OREB,0.9146211096495535,-0.009514132536874886,1.0051704584958066
prod_applied,m5_k20_capnone,5.0,20.0,none,12180,10599,POOLED,,,1.0012478747251303
prod_applied,m5_k20_cap0.75-1.35,5.0,20.0,0.75-1.35,12180,10599,PTS,5.52891056674097,-0.583243127457754,0.9939433158000649
prod_applied,m5_k20_cap0.75-1.35,5.0,20.0,0.75-1.35,12180,10599,AST,1.6718559281935776,-0.18553043697072277,0.9970797056157257
prod_applied,m5_k20_cap0.75-1.35,5.0,20.0,0.75-1.35,12180,10599,REB,2.0654492957666095,-0.11729890166175945,0.9985512514238497
prod_applied,m5_k20_cap0.75-1.35,5.0,20.0,0.75-1.35,12180,10599,STL,0.8145136129321147,-0.016885746304178918,1.0043118952034833
prod_applied,m5_k20_cap0.75-1.35,5.0,20.0,0.75-1.35,12180,10599,BLK,0.5919472731290574,-0.005651832903388794,1.003925359193231
prod_applied,m5_k20_cap0.75-1.35,5.0,20.0,0.75-1.35,12180,10599,FG3M,1.1153525912214783,-0.05066642502338691,1.0057152056040775
prod_applied,m5_k20_cap0.75-1.35,5.0,20.0,0.75-1.35,12180,10599,TOV,1.0719147054481095,-0.023091669518462494,1.0018247042289243
prod_applied,m5_k20_cap0.75-1.35,5.0,20.0,0.75-1.35,12180,10599,FG3A,1.7908919174750522,-0.1350945101560231,1.0007031574516527
prod_applied,m5_k20_cap0.75-1.35,5.0,20.0,0.75-1.35,12180,10599,OREB,0.9146155488335099,-0.009537266006318965,1.005164347147672
prod_applied,m5_k20_cap0.75-1.35,5.0,20.0,0.75-1.35,12180,10599,POOLED,,,1.0012465490742979
prod_applied,m5_k20_cap0.85-1.20,5.0,20.0,0.85-1.20,12180,10599,PTS,5.528828977236951,-0.5847875410346628,0.9939286482916686
prod_applied,m5_k20_cap0.85-1.20,5.0,20.0,0.85-1.20,12180,10599,AST,1.6716650879203658,-0.18623873014560638,0.9969658902084141
prod_applied,m5_k20_cap0.85-1.20,5.0,20.0,0.85-1.20,12180,10599,REB,2.0654783528767715,-0.11734108963157126,0.9985652992214764
prod_applied,m5_k20_cap0.85-1.20,5.0,20.0,0.85-1.20,12180,10599,STL,0.8143200795287215,-0.016942098445000806,1.0040732645703534
prod_applied,m5_k20_cap0.85-1.20,5.0,20.0,0.85-1.20,12180,10599,BLK,0.5919464198356923,-0.005331826204905685,1.0039239120325008
prod_applied,m5_k20_cap0.85-1.20,5.0,20.0,0.85-1.20,12180,10599,FG3M,1.1151770374401535,-0.05124862121741451,1.0055569084802178
prod_applied,m5_k20_cap0.85-1.20,5.0,20.0,0.85-1.20,12180,10599,TOV,1.0717285479317318,-0.024067191254235232,1.001650719118134
prod_applied,m5_k20_cap0.85-1.20,5.0,20.0,0.85-1.20,12180,10599,FG3A,1.790830858577111,-0.13542137273806734,1.0006690393502955
prod_applied,m5_k20_cap0.85-1.20,5.0,20.0,0.85-1.20,12180,10599,OREB,0.9143652344746295,-0.009933556535135356,1.0048892511584921
prod_applied,m5_k20_cap0.85-1.20,5.0,20.0,0.85-1.20,12180,10599,POOLED,,,1.0011358813812836
prod_applied,m5_k40_capnone,5.0,40.0,none,12180,10599,PTS,5.530760900682724,-0.7321257814044928,0.9942759540352476
prod_applied,m5_k40_capnone,5.0,40.0,none,12180,10599,AST,1.6711649221503095,-0.21716063438184321,0.9966675958815185
prod_applied,m5_k40_capnone,5.0,40.0,none,12180,10599,REB,2.0639650520702255,-0.14821883306440573,0.9978336867741244
prod_applied,m5_k40_capnone,5.0,40.0,none,12180,10599,STL,0.8122825484911096,-0.020359265430916946,1.0015609472494023
prod_applied,m5_k40_capnone,5.0,40.0,none,12180,10599,BLK,0.5908883581756786,-0.007294502955780232,1.0021294702294954
prod_applied,m5_k40_capnone,5.0,40.0,none,12180,10599,FG3M,1.111814327621191,-0.06510799325299986,1.0025247476876733
prod_applied,m5_k40_capnone,5.0,40.0,none,12180,10599,TOV,1.0698826190673039,-0.03547033809953698,0.9999254912345777
prod_applied,m5_k40_capnone,5.0,40.0,none,12180,10599,FG3A,1.7878432402682678,-0.17936993657645664,0.9989996370565295
prod_applied,m5_k40_capnone,5.0,40.0,none,12180,10599,OREB,0.9120434666729963,-0.016680204081293854,1.0023376236254444
prod_applied,m5_k40_capnone,5.0,40.0,none,12180,10599,POOLED,,,0.9995839059748903
prod_applied,m5_k40_cap0.75-1.35,5.0,40.0,0.75-1.35,12180,10599,PTS,5.530760900682724,-0.7321257814044928,0.9942759540352476
prod_applied,m5_k40_cap0.75-1.35,5.0,40.0,0.75-1.35,12180,10599,AST,1.6711649221503095,-0.21716063438184321,0.9966675958815185
prod_applied,m5_k40_cap0.75-1.35,5.0,40.0,0.75-1.35,12180,10599,REB,2.0639650520702255,-0.14821883306440573,0.9978336867741244
prod_applied,m5_k40_cap0.75-1.35,5.0,40.0,0.75-1.35,12180,10599,STL,0.8122818037662252,-0.02035852070603241,1.0015600289884323
prod_applied,m5_k40_cap0.75-1.35,5.0,40.0,0.75-1.35,12180,10599,BLK,0.5908799282881244,-0.007309563405730747,1.002115173385376
