row_type,subset,variant,mpg_source,quality,strength,fold,stat,n_cases,n_moved,mae,bias,rel_mae_vs_reference,fitted_s,ci_lo,ci_hi
eval,all_treated,prod_prev_noq_s0.05,prod_prev,False,0.05,,TOV,16101,15567.0,1.0621349395191846,0.01109913477630177,1.0017534032741504,,,
eval,all_treated,prod_prev_noq_s0.05,prod_prev,False,0.05,,FG3A,16101,15567.0,1.7533162288727544,-0.04077020937687697,1.0014748072639676,,,
eval,all_treated,prod_prev_noq_s0.05,prod_prev,False,0.05,,OREB,16101,15567.0,0.9092066900176545,0.0015035644980924284,1.0017764407094796,,,
eval,all_treated,prod_prev_noq_s0.05,prod_prev,False,0.05,,POOLED,16101,15567.0,,,1.0014032736327274,,,
eval,all_treated,prod_prev_noq_s0.10,prod_prev,False,0.1,,PTS,16101,15567.0,5.468946459818368,-0.10099318949305355,1.0021817422761627,,,
eval,all_treated,prod_prev_noq_s0.10,prod_prev,False,0.1,,AST,16101,15567.0,1.6343176693776327,-0.086678516768533,1.001526923171339,,,
eval,all_treated,prod_prev_noq_s0.10,prod_prev,False,0.1,,REB,16101,15567.0,2.058083374413166,0.0003101708156050552,1.0034256569445221,,,
eval,all_treated,prod_prev_noq_s0.10,prod_prev,False,0.1,,STL,16101,15567.0,0.8144870000625016,0.016031279070658648,1.0027175656480751,,,
eval,all_treated,prod_prev_noq_s0.10,prod_prev,False,0.1,,BLK,16101,15567.0,0.6049385915431585,-0.001193521363757753,1.0033307894133816,,,
eval,all_treated,prod_prev_noq_s0.10,prod_prev,False,0.1,,FG3M,16101,15567.0,1.0891142888389702,-0.004561593840116973,1.003815946058613,,,
eval,all_treated,prod_prev_noq_s0.10,prod_prev,False,0.1,,TOV,16101,15567.0,1.0641871757382235,0.02713900667476853,1.0036889714776362,,,
eval,all_treated,prod_prev_noq_s0.10,prod_prev,False,0.1,,FG3A,16101,15567.0,1.7570239635814957,0.0017993222620994514,1.003592624256519,,,
eval,all_treated,prod_prev_noq_s0.10,prod_prev,False,0.1,,OREB,16101,15567.0,0.9109328813860529,0.012332087016947333,1.0036783821096071,,,
eval,all_treated,prod_prev_noq_s0.10,prod_prev,False,0.1,,POOLED,16101,15567.0,,,1.0031065112617616,,,
eval,all_treated,prod_prev_noq_s0.15,prod_prev,False,0.15,,PTS,16101,15567.0,5.479819889281027,0.0394356197857688,1.0041742928640078,,,
eval,all_treated,prod_prev_noq_s0.15,prod_prev,False,0.15,,AST,16101,15567.0,1.636361802506974,-0.054526247171436566,1.0027795892851192,,,
eval,all_treated,prod_prev_noq_s0.15,prod_prev,False,0.15,,REB,16101,15567.0,2.062910773800885,0.047621591638009664,1.0057792721877998,,,
eval,all_treated,prod_prev_noq_s0.15,prod_prev,False,0.15,,STL,16101,15567.0,0.81573513006768,0.024806343771268568,1.0042541425121734,,,
eval,all_treated,prod_prev_noq_s0.15,prod_prev,False,0.15,,BLK,16101,15567.0,0.6060085240381362,0.004013883617580791,1.0051053434421906,,,
eval,all_treated,prod_prev_noq_s0.15,prod_prev,False,0.15,,FG3M,16101,15567.0,1.091535808826778,0.011125655154625453,1.0060478150207328,,,
eval,all_treated,prod_prev_noq_s0.15,prod_prev,False,0.15,,TOV,16101,15567.0,1.066447073205898,0.04317887857323529,1.005820395551039,,,
eval,all_treated,prod_prev_noq_s0.15,prod_prev,False,0.15,,FG3A,16101,15567.0,1.7615292098465793,0.04436885390107584,1.0061659710154789,,,
eval,all_treated,prod_prev_noq_s0.15,prod_prev,False,0.15,,OREB,16101,15567.0,0.9127635248999729,0.023160609535802228,1.005695410320813,,,
eval,all_treated,prod_prev_noq_s0.15,prod_prev,False,0.15,,POOLED,16101,15567.0,,,1.0050913591332615,,,
eval,all_treated,prod_prev_noq_s0.20,prod_prev,False,0.2,,PTS,16101,15567.0,5.494276829881155,0.1798644290645912,1.00682352010093,,,
eval,all_treated,prod_prev_noq_s0.20,prod_prev,False,0.2,,AST,16101,15567.0,1.63893691087164,-0.02237397757434012,1.0043576425642464,,,
eval,all_treated,prod_prev_noq_s0.20,prod_prev,False,0.2,,REB,16101,15567.0,2.0686598929786184,0.09493301246041429,1.0085822750979294,,,
eval,all_treated,prod_prev_noq_s0.20,prod_prev,False,0.2,,STL,16101,15567.0,0.8170757318713755,0.03358140847187848,1.0059045617048699,,,
eval,all_treated,prod_prev_noq_s0.20,prod_prev,False,0.2,,BLK,16101,15567.0,0.6071150449662392,0.009221288598919339,1.0069405818148394,,,
eval,all_treated,prod_prev_noq_s0.20,prod_prev,False,0.2,,FG3M,16101,15567.0,1.0941799497812401,0.026812904149367888,1.0084848694978579,,,
eval,all_treated,prod_prev_noq_s0.20,prod_prev,False,0.2,,TOV,16101,15567.0,1.0689236654107788,0.05921875047170204,1.0081561954362068,,,
eval,all_treated,prod_prev_noq_s0.20,prod_prev,False,0.2,,FG3A,16101,15567.0,1.7669668308348319,0.08693838554005226,1.009271879887768,,,
eval,all_treated,prod_prev_noq_s0.20,prod_prev,False,0.2,,OREB,16101,15567.0,0.9147168891538662,0.033989132054657124,1.007847653931819,,,
eval,all_treated,prod_prev_noq_s0.20,prod_prev,False,0.2,,POOLED,16101,15567.0,,,1.0073743533373853,,,
eval,all_treated,prod_prev_noq_s0.35,prod_prev,False,0.35,,PTS,16101,15567.0,5.556808155146731,0.6011508569010583,1.018282354624531,,,
eval,all_treated,prod_prev_noq_s0.35,prod_prev,False,0.35,,AST,16101,15567.0,1.6502414524355848,0.07408283121694917,1.0112851836063204,,,
eval,all_treated,prod_prev_noq_s0.35,prod_prev,False,0.35,,REB,16101,15567.0,2.0911931453749455,0.23686727492762813,1.0195684401240808,,,
eval,all_treated,prod_prev_noq_s0.35,prod_prev,False,0.35,,STL,16101,15567.0,0.8215730292472337,0.05990660257370824,1.011441198970253,,,
eval,all_treated,prod_prev_noq_s0.35,prod_prev,False,0.35,,BLK,16101,15567.0,0.6106313799143522,0.024843503542934967,1.0127726566215272,,,
eval,all_treated,prod_prev_noq_s0.35,prod_prev,False,0.35,,FG3M,16101,15567.0,1.1032185810987187,0.07387465113359516,1.0168156042426035,,,
eval,all_treated,prod_prev_noq_s0.35,prod_prev,False,0.35,,TOV,16101,15567.0,1.0774991734024526,0.10733836616710231,1.0162441925407488,,,
eval,all_treated,prod_prev_noq_s0.35,prod_prev,False,0.35,,FG3A,16101,15567.0,1.7883322204719796,0.21464698045698147,1.0214755537696545,,,
eval,all_treated,prod_prev_noq_s0.35,prod_prev,False,0.35,,OREB,16101,15567.0,0.921392268666255,0.06647469961122181,1.0152026789241846,,,
eval,all_treated,prod_prev_noq_s0.35,prod_prev,False,0.35,,POOLED,16101,15567.0,,,1.015898651491545,,,
eval,all_treated,prod_prev_noq_s0.50,prod_prev,False,0.5,,PTS,16101,15567.0,5.6458089014980555,1.0224372847375256,1.0345916975112432,,,
eval,all_treated,prod_prev_noq_s0.50,prod_prev,False,0.5,,AST,16101,15567.0,1.6667612715278564,0.1705396400082385,1.0214087011432325,,,
eval,all_treated,prod_prev_noq_s0.50,prod_prev,False,0.5,,REB,16101,15567.0,2.12210015853192,0.378801537394842,1.034637261128513,,,
eval,all_treated,prod_prev_noq_s0.50,prod_prev,False,0.5,,STL,16101,15567.0,0.8267611570565797,0.08623179667553799,1.0178283198044213,,,
eval,all_treated,prod_prev_noq_s0.50,prod_prev,False,0.5,,BLK,16101,15567.0,0.6144316382896841,0.0404657184869506,1.01907563726948,,,
eval,all_treated,prod_prev_noq_s0.50,prod_prev,False,0.5,,FG3M,16101,15567.0,1.1137929937267756,0.12093639811782243,1.0265618394403464,,,
eval,all_treated,prod_prev_noq_s0.50,prod_prev,False,0.5,,TOV,16101,15567.0,1.0878391250774337,0.15545798186250256,1.0259963260924343,,,
eval,all_treated,prod_prev_noq_s0.50,prod_prev,False,0.5,,FG3A,16101,15567.0,1.817204009801006,0.3423555753739107,1.0379668000020825,,,
eval,all_treated,prod_prev_noq_s0.50,prod_prev,False,0.5,,OREB,16101,15567.0,0.9292330517205939,0.0989602671677865,1.0238417615736954,,,
eval,all_treated,prod_prev_noq_s0.50,prod_prev,False,0.5,,POOLED,16101,15567.0,,,1.02687870488505,,,
eval,all_treated,loso_perstat_pit_q,pit,True,per_stat_loso,,PTS,16101,16101.0,5.457120817300682,-0.4840325590716335,1.0000146991154764,,,
eval,all_treated,loso_perstat_pit_q,pit,True,per_stat_loso,,AST,16101,16101.0,1.632055633589676,-0.17857305441650065,1.0001407240343754,,,
eval,all_treated,loso_perstat_pit_q,pit,True,per_stat_loso,,REB,16101,16101.0,2.0481697176003384,-0.21189803623899348,0.9985922193278508,,,
eval,all_treated,loso_perstat_pit_q,pit,True,per_stat_loso,,STL,16101,16101.0,0.8073943925862519,-0.09592556588081802,0.9939858337700506,,,
eval,all_treated,loso_perstat_pit_q,pit,True,per_stat_loso,,BLK,16101,16101.0,0.5856785825294941,-0.1762471490064159,0.9713867866370103,,,
eval,all_treated,loso_perstat_pit_q,pit,True,per_stat_loso,,FG3M,16101,16101.0,1.0789024331219284,-0.1578881923758332,0.9944038726769074,,,
eval,all_treated,loso_perstat_pit_q,pit,True,per_stat_loso,,TOV,16101,16101.0,1.0536420137856315,-0.12299338191602721,0.9937432936912824,,,
eval,all_treated,loso_perstat_pit_q,pit,True,per_stat_loso,,FG3A,16101,16101.0,1.7490305582931411,-0.1532227503989364,0.9990268797041604,,,
eval,all_treated,loso_perstat_pit_q,pit,True,per_stat_loso,,OREB,16101,16101.0,0.8982116379724223,-0.14663526352469153,0.9896619410866554,,,
eval,all_treated,loso_perstat_pit_q,pit,True,per_stat_loso,,POOLED,16101,16101.0,,,0.9934395833381966,,,
eval,all_treated,loso_uniform_pit_q,pit,True,uniform_loso,,PTS,16101,16101.0,5.474210761163732,-0.9269012681477697,1.0031464229021163,,,
eval,all_treated,loso_uniform_pit_q,pit,True,uniform_loso,,AST,16101,16101.0,1.6338511897734358,-0.2760161255771408,1.0012410596018095,,,
eval,all_treated,loso_uniform_pit_q,pit,True,uniform_loso,,REB,16101,16101.0,2.049192800900259,-0.2783153844868728,0.9990910271240241,,,
eval,all_treated,loso_uniform_pit_q,pit,True,uniform_loso,,STL,16101,16101.0,0.8093537938607374,-0.03569649419458887,0.996398058981661,,,
eval,all_treated,loso_uniform_pit_q,pit,True,uniform_loso,,BLK,16101,16101.0,0.5989885585918475,-0.03172393320037691,0.9934622650019271,,,
eval,all_treated,loso_uniform_pit_q,pit,True,uniform_loso,,FG3M,16101,16101.0,1.0801559814321606,-0.09695156178660226,0.9955592443361181,,,
eval,all_treated,loso_uniform_pit_q,pit,True,uniform_loso,,TOV,16101,16101.0,1.0548379490600963,-0.06749576195278588,0.9948712409856564,,,
eval,all_treated,loso_uniform_pit_q,pit,True,uniform_loso,,FG3A,16101,16101.0,1.751450280195987,-0.2490002536737276,1.000408998050172,,,
eval,all_treated,loso_uniform_pit_q,pit,True,uniform_loso,,OREB,16101,16101.0,0.9024943194244948,-0.05150445875422584,0.9943806584353655,,,
eval,all_treated,loso_uniform_pit_q,pit,True,uniform_loso,,POOLED,16101,16101.0,,,0.9976176639354277,,,
eval,all_treated,loso_perstat_pit_noq,pit,False,per_stat_loso,,PTS,16101,16101.0,5.4574115552582665,-0.48614736546876813,1.0000679767028542,,,
eval,all_treated,loso_perstat_pit_noq,pit,False,per_stat_loso,,AST,16101,16101.0,1.6322576461068714,-0.1832479540103121,1.0002645194130706,,,
eval,all_treated,loso_perstat_pit_noq,pit,False,per_stat_loso,,REB,16101,16101.0,2.0477477620464497,-0.22567122926995714,0.9983864934402964,,,
eval,all_treated,loso_perstat_pit_noq,pit,False,per_stat_loso,,STL,16101,16101.0,0.8065565092669085,-0.10792501646825646,0.9929543129204793,,,
eval,all_treated,loso_perstat_pit_noq,pit,False,per_stat_loso,,BLK,16101,16101.0,0.5851907868718413,-0.21267577933157938,0.9705777451754354,,,
eval,all_treated,loso_perstat_pit_noq,pit,False,per_stat_loso,,FG3M,16101,16101.0,1.0772814380293494,-0.17630711197578688,0.992909832300164,,,
eval,all_treated,loso_perstat_pit_noq,pit,False,per_stat_loso,,TOV,16101,16101.0,1.0530710194591113,-0.13733073880464805,0.9932047599433005,,,
eval,all_treated,loso_perstat_pit_noq,pit,False,per_stat_loso,,FG3A,16101,16101.0,1.7487737020441019,-0.1697245350232897,0.9988801662600794,,,
eval,all_treated,loso_perstat_pit_noq,pit,False,per_stat_loso,,OREB,16101,16101.0,0.895895096595459,-0.17227733453872035,0.9871095439245474,,,
eval,all_treated,loso_perstat_pit_noq,pit,False,per_stat_loso,,POOLED,16101,16101.0,,,0.9927061500089142,,,
eval,all_treated,loso_uniform_pit_noq,pit,False,uniform_loso,,PTS,16101,16101.0,5.476769337055874,-0.9867578876994518,1.0036152806728353,,,
eval,all_treated,loso_uniform_pit_noq,pit,False,uniform_loso,,AST,16101,16101.0,1.6344515683386593,-0.28939868109378286,1.0016089778519959,,,
eval,all_treated,loso_uniform_pit_noq,pit,False,uniform_loso,,REB,16101,16101.0,2.048743626885161,-0.29803633275248537,0.998872030781706,,,
eval,all_treated,loso_uniform_pit_noq,pit,False,uniform_loso,,STL,16101,16101.0,0.8089450075067056,-0.03915470380351562,0.9958948007863143,,,
eval,all_treated,loso_uniform_pit_noq,pit,False,uniform_loso,,BLK,16101,16101.0,0.5990244026801258,-0.03407851601032681,0.9935217148004535,,,
eval,all_treated,loso_uniform_pit_noq,pit,False,uniform_loso,,FG3M,16101,16101.0,1.0792148442088596,-0.10345822071620829,0.9946918160396939,,,
eval,all_treated,loso_uniform_pit_noq,pit,False,uniform_loso,,TOV,16101,16101.0,1.0544993850500766,-0.07386763966684959,0.9945519240734221,,,
eval,all_treated,loso_uniform_pit_noq,pit,False,uniform_loso,,FG3A,16101,16101.0,1.75081491209314,-0.26648845028013285,1.0000460828282274,,,
eval,all_treated,loso_uniform_pit_noq,pit,False,uniform_loso,,OREB,16101,16101.0,0.9018702091297456,-0.05588996067889646,0.9936930051255644,,,
eval,all_treated,loso_uniform_pit_noq,pit,False,uniform_loso,,POOLED,16101,16101.0,,,0.9973884036622458,,,
eval,all_treated,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,PTS,16101,15567.0,5.457193447875665,-0.48848127022347143,1.000028008632531,,,
eval,all_treated,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,AST,16101,15567.0,1.6319913117823843,-0.17939099783018309,1.000101306959619,,,
eval,all_treated,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,REB,16101,15567.0,2.0483089413055175,-0.20537248791352003,0.9986600983261307,,,
eval,all_treated,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,STL,16101,15567.0,0.8072361828685048,-0.09472940192426978,0.9937910612776363,,,
eval,all_treated,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,BLK,16101,15567.0,0.5863738703891641,-0.17043256804970514,0.9725399676819371,,,
eval,all_treated,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,FG3M,16101,15567.0,1.0789238944135215,-0.15957695729028412,0.9944236531415886,,,
eval,all_treated,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,TOV,16101,15567.0,1.0541950308023376,-0.11510315072498108,0.9942648721253792,,,
eval,all_treated,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,FG3A,16101,15567.0,1.7491973464421064,-0.14930600989402154,0.9991221472472244,,,
eval,all_treated,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,OREB,16101,15567.0,0.8982791251742728,-0.1380175114590971,0.9897362994142012,,,
eval,all_treated,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,POOLED,16101,15567.0,,,0.9936297127562497,,,
eval,all_treated,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,PTS,16101,15567.0,5.473009874646934,-0.9054261724192872,1.0029263610400148,,,
eval,all_treated,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,AST,16101,15567.0,1.6337439565440235,-0.2710803410349682,1.0011753459597634,,,
eval,all_treated,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,REB,16101,15567.0,2.0492777524456405,-0.2709680433322528,0.9991324455433616,,,
eval,all_treated,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,STL,16101,15567.0,0.8093368593932724,-0.03431305298867063,0.9963772109042937,,,
eval,all_treated,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,BLK,16101,15567.0,0.5991287940049953,-0.030944039994479998,0.9936948547387108,,,
eval,all_treated,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,FG3M,16101,15567.0,1.0802012704639499,-0.09449418995400419,0.9956009863761937,,,
eval,all_treated,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,TOV,16101,15567.0,1.055120462228469,-0.06501311054288997,0.9951376935025231,,,
eval,all_treated,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,FG3A,16101,15567.0,1.7516352459713722,-0.24230205065456745,1.0005146484520813,,,
eval,all_treated,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,OREB,16101,15567.0,0.9025730815050345,-0.04982009845587661,0.9944674395793807,,,
eval,all_treated,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,POOLED,16101,15567.0,,,0.9976696651218135,,,
eval,all_treated,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,PTS,16101,15567.0,5.457273559075958,-0.48864878144933305,1.0000426889704856,,,
eval,all_treated,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,AST,16101,15567.0,1.6321371987771518,-0.18334043879742543,1.0001907080324568,,,
eval,all_treated,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,REB,16101,15567.0,2.047750522323253,-0.2207083628197476,0.9983878392227846,,,
eval,all_treated,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,STL,16101,15567.0,0.8063255660308024,-0.10750561447145111,0.9926699979596594,,,
eval,all_treated,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,BLK,16101,15567.0,0.5859472753857808,-0.19944013855736584,0.971832431565895,,,
eval,all_treated,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,FG3M,16101,15567.0,1.0771318647289585,-0.1775573151794277,0.9927719734311954,,,
eval,all_treated,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,TOV,16101,15567.0,1.0534599496989132,-0.1305918459469168,0.9935715798047525,,,
eval,all_treated,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,FG3A,16101,15567.0,1.7489567462885673,-0.1644329332440246,0.9989847191048132,,,
eval,all_treated,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,OREB,16101,15567.0,0.8959238907654444,-0.16529521216451756,0.9871412697372124,,,
eval,all_treated,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,POOLED,16101,15567.0,,,0.9928436897588061,,,
eval,all_treated,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,PTS,16101,15567.0,5.47563535141228,-0.9676897705816677,1.003407478362763,,,
eval,all_treated,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,AST,16101,15567.0,1.63432371322898,-0.2850727916810221,1.001530626906517,,,
eval,all_treated,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,REB,16101,15567.0,2.048813146220678,-0.2914970731102048,0.9989059251738276,,,
eval,all_treated,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,STL,16101,15567.0,0.8089256896745305,-0.03798095674271355,0.9958710185409859,,,
eval,all_treated,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,BLK,16101,15567.0,0.5991319904819186,-0.03337505977517146,0.9937001563077619,,,
eval,all_treated,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,FG3M,16101,15567.0,1.0791958419374241,-0.10132385583596638,0.9946743020071688,,,
eval,all_treated,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,TOV,16101,15567.0,1.0547981507444038,-0.07170243744141287,0.9948337051729209,,,
eval,all_treated,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,FG3A,16101,15567.0,1.75111116661858,-0.260691166983766,1.0002153001313472,,,
eval,all_treated,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,OREB,16101,15567.0,0.9019239793196944,-0.054389070178238526,0.9937522498606665,,,
eval,all_treated,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,POOLED,16101,15567.0,,,0.9974323069404397,,,
eval,all_treated,loso_const_perstat,,,const_loso,,PTS,16101,16101.0,5.457480563741514,-0.48044730618115955,1.0000806224733845,,,
eval,all_treated,loso_const_perstat,,,const_loso,,AST,16101,16101.0,1.6317433416811684,-0.22041774069775127,0.9999493482938328,,,
eval,all_treated,loso_const_perstat,,,const_loso,,REB,16101,16101.0,2.0475742918047146,-0.23483590358823442,0.9983019174248456,,,
eval,all_treated,loso_const_perstat,,,const_loso,,STL,16101,16101.0,0.8047425441866027,-0.13646830518009628,0.9907211346753321,,,
eval,all_treated,loso_const_perstat,,,const_loso,,BLK,16101,16101.0,0.5790641686297573,-0.18498441214091357,0.9604163423434818,,,
eval,all_treated,loso_const_perstat,,,const_loso,,FG3M,16101,16101.0,1.0755680416082567,-0.2152526323441612,0.9913306273746222,,,
eval,all_treated,loso_const_perstat,,,const_loso,,TOV,16101,16101.0,1.0499915904640404,-0.17605372112192957,0.9903003940655055,,,
eval,all_treated,loso_const_perstat,,,const_loso,,FG3A,16101,16101.0,1.7481983267235304,-0.19180630981880784,0.9985515182507899,,,
eval,all_treated,loso_const_perstat,,,const_loso,,OREB,16101,16101.0,0.8935485685285608,-0.20491710245656983,0.9845241070148867,,,
eval,all_treated,loso_const_perstat,,,const_loso,,POOLED,16101,16101.0,,,0.9904640013240756,,,
eval,all_treated,loso_constw_pit_q,pit,True,const_plus_w_loso,,PTS,16101,16101.0,5.458137427810579,-0.4919846232849618,1.0002009924901711,,,
eval,all_treated,loso_constw_pit_q,pit,True,const_plus_w_loso,,AST,16101,16101.0,1.6316638946911217,-0.2215939476303374,0.999900662349241,,,
eval,all_treated,loso_constw_pit_q,pit,True,const_plus_w_loso,,REB,16101,16101.0,2.0476141103801235,-0.24919590348886111,0.9983213311088027,,,
eval,all_treated,loso_constw_pit_q,pit,True,const_plus_w_loso,,STL,16101,16101.0,0.8054506539196279,-0.1398766088666237,0.9915928908453584,,,
eval,all_treated,loso_constw_pit_q,pit,True,const_plus_w_loso,,BLK,16101,16101.0,0.5775930571944076,-0.24562471223453092,0.9579764064253925,,,
eval,all_treated,loso_constw_pit_q,pit,True,const_plus_w_loso,,FG3M,16101,16101.0,1.0757430553638565,-0.21344824607666676,0.9914919342277697,,,
